,ID,Text,Logits,Predicted Labels,Gold Labels
54,623534.html.xmi_54,"[32] Kasační soud se také neztotožňuje se stěžovatelem v tom, že předmětné ustanovení zákona o daních z příjmu je tak natolik problematické, že z něj nelze jednoznačně a bez jakýchkoliv pochybností vyvodit jednotlivá práva a povinnosti. Soud na základě výše uvedených důvodů nedospěl k závěru, že by kasační námitky vedly k závěru o namítané nejednoznačnosti jakéhokoli z výše rozebíraných ustanovení zákona o daních z příjmů či o možnosti jejich dvojího výkladu. V takovém případě není dán prostor pro uplatnění stěžovatelem namítané zásady in dubio mitius.","[ -5.28125    -15.0625      11.5625     -21.125       -0.80859375
  25.875        0.39257812 -16.625     ]",00100110,00000100
55,623534.html.xmi_55,"[33] Na základě výše uvedeného Nejvyšší správní soud neshledal ani jednu z námitek stěžovatele, týkajících se interpretace ustanovení § 35b odst. 7 zákona o daních z příjmu, jako důvodnou.",[ -3.8125 -10.75   -14.0625 -10.0625  -5.125  -12.0625 -17.75    -8.1875],00000000,00000000
56,623534.html.xmi_56,V. b Nejednoznačnost právní úpravy výpočtu slevy na dani,[-13.0625 -15.125  -18.     -13.875  -15.625  -16.25   -26.375  -18.75  ],00000000,00000000
57,623534.html.xmi_57,"[34] V druhém stížním bodě stěžovatel uvádí, že § 35b odst. 1 zákona o daních z příjmu je obdobně jako § 35b odst. 7 téhož zákona spojen s nejasnostmi při jeho výkladu a je opět na místě aplikovat zásadu in dubio pro mitius. Dle stěžovatele dotčené ustanovení vyvolává určité nejasnosti, z čehož plyne i možnost různých výkladů s různými důsledky. Stěžovatel považuje za problematický již samotný výpočet slevy na dani za pomocí částek označených v předmětném ustanovení jako S1 a S2. Především nesouhlasí s tím, že by byla v dodatečném daňovém přiznání po snížení základu daně přepočtena částka S1 a zároveň provedeno snížení nároku na slevu dle §35b odst. 7 zákona o daních z příjmu, což by vedlo k absurdnímu a nepřiměřeně represivnímu důsledku. Městský soudu v souvislosti s touto námitkou mimo jiné uvedl: „Přepočet částky S1 zohledňuje při výpočtu slevy skutečnosti, které měly být vykázány již v době podání řádného daňového přiznání. Snížení slevy na dani podle § 35b odst. 7 zákona o daních z příjmu pak již má sankční charakter z důvodu povinnosti dodržovat stanovené investiční pobídky. Sankční snížení daně však neznamená multiplikaci ani nepřiměřenou represi zákona.“","[-14.125     -16.125     -18.25      -19.25      -15.25        1.0078125
 -23.25      -19.125    ]",00000100,00000000
58,623534.html.xmi_58,"[35] K této otázce se zdejší soud vyjádřil již v rozsudku ze dne 30. 11. 2009, č. j. 2 Afs 54/2009",[-13.4375 -14.8125 -17.625  -13.875  -15.5    -16.     -26.125  -19.    ],00000000,00100000
59,623534.html.xmi_59,"88: „pokud základem výpočtu je nárok na slevu, je třeba jím rozumět nárok vypočtený podle zákona, tedy vypočtený po zjištění všech pro výpočet rozhodných skutečností. (…) Je třeba vycházet z toho, že dané ustanovení § 35b odst. 7 zákona o daních z příjmů je ustanovením sankčním; neodečítá tedy pouze to, co bylo nesprávně do nároku zahrnuto, ale postihuje za porušení podmínek způsobem, který stanoví a který nemusí odpovídat logickému uplatnění všech zjištěných skutečností, která mají obvykle vliv na stanovení výše daně.“ Dále v rozsudku ze dne 17. 9. 2010, č. j. 5 Afs 3/2010 – 144, konstatoval, že: „Není možno proto vycházet při výpočtu sankce za porušení podmínky maximálního snížení základu daně z původně uplatněné slevy na dani, která byla stanovena z nesprávné daňové povinnosti, ale je nutno nejprve zjistit nový správný nárok na slevu a teprve od tohoto nově zjištěného nároku na slevu odečíst sankci.“ V rozsudku ze dne 14. 7. 2011, č. j. 9 Afs 85/2010 – 130, uvedl: „Snížení částky S1 proto nemůže mít nepřiměřeně represivní a nesmyslné důsledky, protože se jím daňový poplatník nedostává do horší situace, než ve které by byl, kdyby nárok na slevu na dani dle § 35b odst. 1 zákona o daních z příjmů vyčíslil hned zpočátku správně.“","[ -6.78125 -22.        1.5625   -7.40625 -11.9375  -17.75    -15.375
 -16.625  ]",00100000,00100011
60,623534.html.xmi_60,"[36] Dle zdejšího soudu zákon o daních z příjmu obsahuje tedy jednoznačný algoritmus výpočtu sankce v případě porušení povinností při poskytnutí investiční pobídky uvedených §35a odst. 2 písm. a) zákona o daních z příjmu. Jednoznačnosti tohoto ustanovení odpovídá i to, že stěžovatel v dodatečném daňovém přiznání danou slevu na dani vyčíslil v souladu se zákonem a judikaturou zdejšího soudu. Skutečnost, že při výpočtu sankce dochází ke snížení částky S1, je vyčíslením správné výše nároku na slevu. Pouze takový postup odpovídá základní zásadě správného a úplného zjištění daňové povinnosti. Vzhledem k námitce týkající se její výše a tvrzenému nepřiměřeně represivnímu výsledku je nutné znovu odkázat na výjimečnost institutu investiční pobídky. Navíc zákon nedovoluje, aby sleva na dani dosáhla záporných hodnot díky čemu se daňový subjekt, jemuž byla přiznána investiční pobídka, nemůže dostat do horšího postavení než v jakém by byl, kdyby mu tato investiční pobídka přiznána nebyla.","[-11.4375  -12.9375    3.0625  -14.      -14.875   -17.875   -18.875
  -6.03125]",00100000,00100101
61,623534.html.xmi_61,"[37] Skutečnost, že nebyl k dispozici oficiální formulář, který by obsahoval výpočtový algoritmus § 35b odst. 7 zákona o dani z příjmu neznačí ještě nejasnost, neurčitost a problematičnost aplikace výše uvedených ustanovení zákona. Rozhodující v této věci je, že algoritmus byl obsažen v zákoně o daních z příjmu. Navíc i v té době platný formulář pro podání daňového přiznání obsahoval kolonku pro vepsání výsledku výpočtu algoritmu.",[-11.6875 -12.875  -16.25   -14.0625 -15.1875 -15.375  -26.125  -18.    ],00000000,00000000
62,623534.html.xmi_62,[38] Nejvyšší správní soud tak ani v druhém stížním bodě neshledal námitky stěžovatele jako důvodné.,[-10.9375 -15.5    -15.0625 -14.0625 -16.375  -15.9375 -25.     -17.125 ],00000000,00000000
63,623534.html.xmi_63,V.c. Dodržení podmínek pro poskytnutí investičních pobídek,[-13.3125 -14.75   -17.75   -13.875  -15.5625 -16.     -26.375  -19.125 ],00000000,00000000
64,623534.html.xmi_64,"[39] Ve třetím stížním bodě stěžovatel tvrdí, že dodatečným splněním podmínek pro poskytnutí investičních pobídek z iniciativy stěžovatele nedošlo ke vzniku újmy na straně státního rozpočtu a tudíž také nebylo na místě aplikovat sankci dle ust. § 35b odst. 7 zákona o daních z příjmu. Jak bylo obdobně rozebráno [v bodě 28], aplikace výše uvedeného ustanovení zákona záleží pouze a výlučně na nesplnění podmínek uvedených v zákoně, a to v § 35a odst. 2 písm. a) téhož zákona. Újma na straně státního rozpočtu v těchto podmínkách obsažena není. Skutečnost, zdali došlo ke vzniku újmy, proto není pro aplikaci uvedeného ustanovení podstatná.",[-12.75   -14.0625 -16.25   -14.6875 -17.     -16.625  -27.375  -19.75  ],00000000,00000000
65,623534.html.xmi_65,"[40] V tomto bodě stěžovatel dále namítá, že pokud dojde k porušení podmínek stanovených v § 35a odst. 2 písm. a) zákona o daních z příjmů, je možno uvedené pochybení napravit v dodatečném daňovém přiznání, aniž by byla povinnost uplatnit sankční snížení nároku na slevu, protože zákon nestanoví žádnou lhůtu, ve které je tak daňový subjekt povinen učinit. Toto usuzuje především z konstrukce § 35b odst. 7 zákona o daních z příjmu a absence lhůty pro dodržení podmínek pro poskytnutí investičních pobídek dle §35a odst. 2 zákona o daních z příjmu.",[-11.9375 -12.8125 -13.8125 -14.0625 -16.5    -16.5    -26.25   -16.875 ],00000000,00000000
66,623534.html.xmi_66,"[41] Nejvyšší správní soud se ztotožnil s názorem krajského soudu, a to, že „je třeba vycházet z formulace podmínky, která stanoví postup při sestavování daňového přiznání a tudíž tato povinnost musí být splněna v termínu pro podání daňového přiznání.“ Okamžik, k němuž mají být splněny podmínky, je možno vyvodit ze znění § 35b odst. 1 zákona o daních z příjmů. Dle tohoto ustanovení „poplatník, kterému byl poskytnut příslib investiční pobídky podle zvláštního právního předpisu a na kterého se nevztahuje ustanovení § 35a, může, splnil-li všeobecné podmínky stanovené zvláštním právním předpisem a zvláštní podmínky stanovené tímto zákonem, uplatnit slevu na dani…“. Zákon zde jednoznačně předpokládá, že slevu na dani lze uplatnit až tehdy, jsou-li splněny všeobecné podmínky stanovené zvláštním právním předpisem a zvláštní podmínky stanovené zákonem o daních z příjmů.",[-10.0625 -11.3125 -13.8125 -12.125  -14.3125 -14.8125 -24.125  -14.625 ],00000000,11000000
67,623534.html.xmi_67,[42] Na základě výše uvedeného nepovažuje zdejší soud ani námitky ve třetím stížním bodě za důvodné.,[-13.3125 -14.625  -18.125  -13.6875 -15.1875 -16.25   -26.5    -18.875 ],00000000,00000000
68,623534.html.xmi_68,V. d. Nezákonnost napadeného rozsudku,[-13.5625 -14.625  -18.     -13.4375 -15.0625 -15.9375 -26.25   -19.    ],00000000,00000000
69,623534.html.xmi_69,"[43] V posledním stížním bodě stěžovatel tvrdí, že rozsudek městského soudu vykazuje známky nezákonnosti a v konečném důsledku i protiústavnosti. Nerespektuje mírnější výklad § 35b odst. 1 a 7 zákona o daních z příjmu, § 41 zákona o správě daní a poplatků a základní zásady daňového řízení specifikované v § 2 téhož zákona. Rozhodnutím soudu mělo dojít k poručení ústavně zaručených práv a to konkrétně zmíněných čl. 11 odst. 5 Listiny základních práv a svobod (dále jen „Listiny“). Rozhodnutím finančního úřadu a potvrzením tohoto rozsudku soudem mělo dojít k porušení základního práva vlastnit majetek, obsaženého v čl. 11 Listiny. Dále shledává porušení strukturálního principu demokratického státu in dubio pro liberante a tedy čl. 1 odst. 1 a čl. 2 odst. 4 Ústavy, jakož i čl. 2 odst. 3 a čl. 4 Listiny. Dle stěžovatele lze výklad městského soudu považovat přinejmenším za přísnější, než výklad, který nabídl stěžovatel v žalobě nebo v předchozích podáních.",[-13.8125 -16.875   -3.8125 -23.75   -15.125    8.5     -9.625  -12.4375],00000100,00000000
70,623534.html.xmi_70,"[44] Zdejší soud k daným námitkám uvádí, že neshledal ani v rozhodnutí správce daně ani rozhodnutí městského soudu nesoulad s ústavním pořádkem. Sám stěžovatel odkazuje na čl. 11 odst. 5 Listiny, který zní: „Daně a poplatky lze ukládat jen na základě zákona.“ Zákon o daních z příjmu obsahuje v § 35a a § 35b kompletní právní úpravu týkající se postupu při uplatňování investiční pobídky v podobě slevy na dani a případných sankcí vyplívajících z nedodržení podmínek zde uvedených. Jak bylo výše mnohokrát zmíněno, investiční pobídky jsou institutem spíše výjimečným a představují pro jejich příjemce nespornou výhodu, oproti těm subjektům, kterým investiční pobídky nebyly přiznány. Pokud tedy zákon váže možnost uplatnění investiční pobídky, na určité podmínky, je zcela legitimní, že stát je oprávněn přísně posuzovat dodržení takových podmínek a jejich nedodržení může být spojeno se snížením nároku na slevu, příp. se zánikem takového nároku. Toto vše se ovšem děje na základě zákona v souladu s čl. 11 odst. 5 Listiny.","[-15.4375  -10.4375  -13.625   -13.1875  -14.9375   -7.65625 -18.25
   4.46875]",00000001,00000100
71,623534.html.xmi_71,"[45] Nejvyšší správní soud se neztotožňuje se stěžovatelem, že v daném případě je prostor pro aplikaci zásad in dubio mitius a in dubio pro libertate. Obě tyto zásady nachází své uplatnění v případě, kdy zákonná ustanovení mohou vést k více výkladům či jsou nejednoznačná. V takových případech při pochybnostech, který výklad zvolit, je nutno vyjít z mírnějšího výkladu (in dubio mitius), tedy výkladu, který je pro nositele základních práv výhodnější (in dubio pro libertate). Nejvyšší správní soud však ze shora uvedených důvodů nedospěl k závěru, že by kasační námitky vedly k závěru o namítané nejednoznačnosti jakéhokoli z výše rozebíraných ustanovení zákona o daních z příjmů či o možnosti jejich dvojího výkladu. V takovém případě nebyl dán prostor pro uplatnění těchto stěžovatelem namítaných zásad.","[ -6.78125  -13.25     -16.625    -21.625     -6.96875   27.75
   1.671875 -10.6875  ]",00000110,00000100
72,623534.html.xmi_72,[46] Dle zdejšího soudu nedošlo k porušení žádného ústavního práva a nepovažuje námitky uvedené v posledním stížním bodě za důvodné.,[ -8.625  -12.9375 -13.5625 -12.1875 -13.75   -14.0625 -22.     -13.5   ],00000000,00000000
73,623534.html.xmi_73,V.,[-13.125  -15.125  -17.375  -14.1875 -16.125  -16.125  -26.375  -19.125 ],00000000,00000000
74,623534.html.xmi_74,Závěr a náklady řízení,[-12.375  -16.375  -18.     -14.1875 -15.875  -16.25   -26.125  -18.125 ],00000000,00000000
75,623534.html.xmi_75,"[47] Stěžovatel se svými námitkami s ohledem na výše uvedené neuspěl, jelikož v řízení o kasační stížnosti nevyšly najevo žádné vady, Nejvyšší správní soud zamítl kasační stížnost jako nedůvodnou.",[-12.8125 -15.25   -18.375  -14.375  -15.6875 -16.75   -27.     -18.75  ],00000000,00000000
76,623534.html.xmi_76,"[48] O náhradě nákladů řízení bylo rozhodnuto v souladu s § 60 odst. 1 ve spojení s § 120 s. ř. s. Stěžovatel, který neměl v tomto řízení úspěch, nemá na jejich náhradu právo. Žalovanému žádné náklady v řízení o kasační stížnosti, které by přesáhly rámec jeho běžné úřední činnosti, nevznikly. Proto nejvyšší správní soud nepřiznal žalovanému náhradu nákladů řízení.",[-12.875  -15.1875 -18.     -14.4375 -16.     -16.625  -27.125  -19.25  ],00000000,00000000
77,623534.html.xmi_77,P o u č e n í : Proti tomuto rozsudku n e j s o u opravné prostředky přípustné.,[-13.625  -14.4375 -18.125  -13.375  -15.     -15.875  -26.25   -19.    ],00000000,00000000
78,623534.html.xmi_78,V Brně dne 25. ledna 2012,[-13.5625 -14.625  -18.125  -13.625  -15.     -16.     -26.25   -19.    ],00000000,00000000
